Node_Name	Adipose_Tissue_Control.rma6	AT+Mock-1:1000000.rma6	AT+Mock-1:100000.rma6	AT+Mock-1:10000.rma6	AT+Mock-1:1000.rma6	AT+Mock-1:100.rma6	AT+Mock-1:50-1.rma6	AT+Mock-1:50-2.rma6	AT+Mock-1:50-3.rma6	AT+Mock-1:50-4.rma6	AT+Mock-1:50.rma6	Hepatology-High-1.rma6	Hepatology-High-2.rma6	Hepatology-Low-1.rma6	Hepatology-Low-2.rma6	patient-1-AT.rma6	patient-1-blood.rma6	patient-1-stool.rma6	patient-2-AT.rma6	patient-2-blood.rma6	patient-2-stool.rma6
Lactococcus_garvieae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	0	0	1
Lactococcus_garvieae_ATCC_49156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Lactococcus_garvieae_Lg2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Lactococcus_lactis	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	65
Lactococcus_lactis_subsp._cremoris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	260
Lactococcus_lactis_subsp._cremoris_A76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	11
Lactococcus_lactis_subsp._cremoris_IBB477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Lactococcus_lactis_subsp._lactis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	50
Lactococcus_lactis_subsp._lactis_bv._diacetylactis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Lactococcus_phage_340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	58
Lactococcus_phage_D4412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
Lactococcus_phage_M6165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Lactococcus_phage_P680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	186
Lactococcus_phage_TP901-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Lactococcus_phage_Tuc2009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Lactococcus_phage_jm2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50
Lactococcus_phage_jm3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57
Lactococcus_phage_phi7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	56
Lactococcus_phage_phiLC3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
Lactococcus_phage_r1t	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Lactococcus_raffinolactis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
Lactococcus_virus_712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
Lactococcus_virus_ASCC191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59
Lactococcus_virus_Bibb29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	46
Lactococcus_virus_CB13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69
Lactococcus_virus_CB14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57
Lactococcus_virus_P008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	43
Lactococcus_virus_Sl4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	112
Lactococcus_virus_bIL170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	43
Lactococcus_virus_bIL67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Lactococcus_virus_jj50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
Lactococcus_virus_sk1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	8
Laodelphax_striatella_honeydew_virus_1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonella_clevelandensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
Lawsonia_intracellularis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	19
Leadbetterella_byssophila_DSM_17132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1
Legionella	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
Legionella_pneumophila	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
Legionellaceae	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
Leptospira	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Leptothrix_cholodnii_SP-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Leptotrichia_buccalis_C-1013-b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Leptotrichia_sp._oral_taxon_212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Leptotrichia_sp._oral_taxon_498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Leuconostoc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Leuconostoc_garlicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Leuconostoc_mesenteroides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Leuconostoc_mesenteroides_subsp._mesenteroides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Leuconostoc_phage_Lmd1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Leuconostoc_phage_P793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63
Leuconostoc_phage_phiLN03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
Leuconostoc_phage_phiLN04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
Leuconostoc_phage_phiLN12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
Leuconostoc_phage_phiLN34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Leuconostoc_phage_phiLN6B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
Leuconostoc_phage_phiLNTR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Leuconostoc_phage_phiLNTR3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Limnochorda_pilosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Limnohabitans_sp._63ED37-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Listeria_monocytogenes	0	0	0	0	5	37	88	0	90	148	118	0	0	0	0	0	0	0	0	0	1
Listeria_monocytogenes_EGD-e	0	0	0	0	0	0	3	0	1	1	2	0	0	0	0	0	0	0	0	0	0
Listeria_phage_LP-125	1	0	0	0	1	3	1	0	1	0	0	0	0	0	1	0	1	0	0	1	0
Lucheng_Rn_rat_coronavirus	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Luteipulveratus_mongoliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Lysobacter_antibioticus	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Lysobacter_enzymogenes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Macrosiphum_euphorbiae_virus_1	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Mageeibacillus_indolicus_UPII9-5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	39	0	0	31
Magnetospira_sp._QH-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Magnetospirillum_sp._ME-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Mahella_australiensis_50-1_BON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Mannheimia_haemolytica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Mardivirus	1	4	1	5	3	1	2	0	1	0	0	1	1	1	0	1	0	0	0	2	0
Maribacter_sp._HTCC2170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Marinobacterium_aestuarii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
Martelella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3
Massilia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4
Massilia_putida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	8
Massilia_sp._NR_4-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	12
Megamonas_hypermegale	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	0	0	48
Megasphaera_elsdenii_14-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1104
Meiothermus_ruber_DSM_1279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Meiothermus_silvanus_DSM_9946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Meleagrid_alphaherpesvirus_1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Melioribacter_roseus_P3M-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
Melissococcus_plutonius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Mesorhizobium	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Mesorhizobium_australicum_WSM2073	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
Methylobacterium_phyllosphaerae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Methylocella_silvestris_BL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Methylocystis_sp._SC2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Methylomicrobium_album_BG8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylomonas_methanica_MC09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Methylorubrum_populi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Methyloversatilis_sp._RAC08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Microbacteriaceae	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2
Micrococcus_luteus_NCTC_2665	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4
Mink_coronavirus_strain_WD1127	0	0	0	0	0	0	0	0	2	1	0	1	0	1	1	0	0	0	0	0	0
Mobiluncus_curtisii_ATCC_43063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
Mollicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Moraxella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Moraxella_osloensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Morganella_morganii	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	2	0	0	0
Morganellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Mucilaginibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Murdochiella_vaginalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	33
Muricauda_lutaonensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Murine_astrovirus	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Mycobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
Mycobacterium_avium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Mycobacterium_chimaera	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1
Mycobacterium_marseillense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Mycobacteroides_abscessus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Mycolicibacterium_gilvum	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycolicibacterium_rhodesiae_NBB3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Mycolicibacterium_vaccae_95051	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
Mycoplasma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
Mycoplasma_hyopneumoniae_168	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Mycoplasma_hyopneumoniae_J	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Mycoplasma_mycoides_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Mycoplasma_mycoides_subsp._mycoides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Mycoplasma_pneumoniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Myroides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Myroides_odoratimimus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	8
Myxococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Myxococcus_xanthus_DK_1622	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Nam_Dinh_virus	2	0	1	0	0	2	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0
Nautilia_profundicola_AmH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Ndumu_virus	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Negativicoccus_massiliensis	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	110
Negativicutes	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	58	0	0	2148
Neisseria	0	0	0	0	1	3	9	0	5	15	14	0	0	0	0	0	0	2	0	0	4
Neisseria_elongata_subsp._glycolytica_ATCC_29315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
Neisseria_gonorrhoeae	0	0	0	0	2	0	2	0	0	1	1	3	1	5	1	1	1	0	0	0	4
Neisseria_lactamica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Neisseria_meningitidis	0	0	0	1	14	84	190	0	150	236	188	0	0	0	0	0	0	3	0	0	8
Neisseria_meningitidis_H44/76	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Neisseria_meningitidis_LNP21362	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Neisseria_meningitidis_M04-240196	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Neisseria_meningitidis_M0579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Neisseria_meningitidis_MC58	0	0	0	0	1	0	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0
Neisseria_meningitidis_alpha14	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Neisseria_meningitidis_alpha710	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Neisseria_meningitidis_serogroup_B	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Neisseriales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Nematoda	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nitrosomonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3
Nitrosomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3
Nitrosomonas_sp._Is79A3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Nitrosospira	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	3
Nitrosospira_briensis_C-128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Nocardia_cyriacigeorgica_GUH-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Nocardia_farcinica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Nocardia_soli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
Nocardioides_dokdonensis_FR1436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Nonlabens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Nonlabens_dokdonensis_DSW-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Nonomuraea_sp._ATCC_55076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
Nostocales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Novibacillus_thermophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Novosphingobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Novosphingobium_sp._PP1Y	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Nylanderia_fulva_virus_1	6	6	7	7	11	4	4	0	3	4	2	3	3	5	1	1	2	0	0	2	0
Oceanicoccus_sagamiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Oceanimonas_sp._GK1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Odoribacter_splanchnicus	0	0	0	1	0	0	0	9	0	0	0	1	0	0	2	0	2	48567	0	0	35763
Odoribacter_splanchnicus_DSM_20712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	46
Olsenella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Olsenella_sp._Marseille-P2300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	17
Olsenella_sp._oral_taxon_807	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	3	0	0	3
Olsenella_uli_DSM_7084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
Onygenales	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Opisthokonta	27	26	18	29	23	30	24	1	28	41	41	31	46	31	39	36	20	0	0	75	3
Opitutaceae_bacterium_TAV5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Opitutae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Opitutus_terrae_PB90-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Ornithobacterium_rhinotracheale_ORT-UMN_88	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1662	0	0	1276
Oscillibacter_valericigenes_Sjm18-20	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	223	0	0	298
Ottowia_sp._oral_taxon_894	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
Oxalobacter_formigenes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	1
Oxalobacter_formigenes_OXCC13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1
Oxalobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	16
Paenibacillaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3
Paenibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	11
Paenibacillus_beijingensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Paenibacillus_bovis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Paenibacillus_mucilaginosus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
Paenibacillus_naphthalenovorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Paenibacillus_sp._FSL_H7-0357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Paenibacillus_sp._FSL_P4-0081	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Paenibacillus_sp._FSL_R5-0345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Paenibacillus_sp._FSL_R7-0273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Paenibacillus_sp._Y412MC10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
Paenibacillus_swuensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Paenibacillus_terrae_HPL-003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Paludibacter_propionicigenes_WB4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	4
Pandoraea_oxalativorans	0	0	2	0	0	2	0	0	0	1	0	2	2	0	0	0	2	0	0	1	1
Pandoraea_vervacti	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Pantoea_sp._PSNIH2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Parabacteroides_distasonis_ATCC_8503	1	0	2	0	2	1	3	5	1	1	1	0	1	2	0	1	4	106536	0	0	58976
Parabacteroides_phage_YZ-2015b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Paraburkholderia_rhizoxinica_HKI_454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3
Parascardovia_denticolens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Parvimonas_micra	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
Pasteurellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	16
Pectobacterium_atrosepticum	2	0	0	1	1	1	1	0	1	2	0	1	0	0	0	0	2	0	0	0	0
Pediococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Pediococcus_claussenii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Pediococcus_pentosaceus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Pelosinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1
Pelosinus_fermentans_JBW45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Pelosinus_sp._UFO1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Pelotomaculum_thermopropionicum_SI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Pepino_mosaic_virus	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	1	0
Pepper_chlorotic_spot_virus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Peptoclostridium_acidaminophilum_DSM_3953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Peptococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	7
Peptoniphilaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
Peptoniphilus_sp._ING2-D1G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Peptostreptococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Persicobacter_sp._JZB09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Petrimonas_mucosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5451	0	0	625
Phoenicibacter_massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	24
Phopivirus	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
Pimelobacter_simplex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Piscine_myocarditis-like_virus	3	0	2	0	1	3	2	0	3	3	2	2	0	3	3	2	0	0	0	0	0
Planococcus_antarcticus_DSM_14505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Plasmodium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Plasmodium_falciparum_3D7	6	6	5	8	6	7	6	0	2	10	7	1	9	2	3	4	6	1	0	4	0
Plasmodium_vivax	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
Plasmodium_vivax_Sal-1	121	150	121	169	140	151	146	0	114	149	120	148	172	184	132	137	103	0	0	217	7
Platyhelminthes	0	0	1	1	0	0	0	0	0	0	0	2	1	0	0	2	0	1	0	2	0
Plautia_stali_symbiont	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Pleurotus_ostreatus_virus_1	1	1	0	0	0	0	0	0	1	0	1	1	0	2	0	3	1	0	0	0	0
Pneumocystis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Pneumocystis_carinii_B80	2	4	1	2	1	3	0	0	0	1	0	5	3	4	3	5	4	0	0	7	0
Pneumocystis_jirovecii_RU7	0	2	0	3	2	1	0	0	0	1	0	0	3	1	1	2	0	0	0	0	0
Polaribacter_sp._BM10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Pontibacter_akesuensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Pontibacter_korlensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Porcine_astrovirus_2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
